group	code
1	s0,5,c0,31,s0,60,c0,43,m0,2,m1,44,m2,54
1	s0,123,c0,24,m0,28,s0,50,c0,14
1	s0,29,c0,73,m0,3,m1,3,s1,23,c1,15,m1,14,m2,79
1	s0,91,c0,3,m0,14,s0,6,c0,18,c1,29,c2,24,c3,12,m3,42
1	s0,102,c0,3,s0,29,c0,30,s0,5,s1,40,c1,30
1	s0,87,c0,47,m0,18,m1,51,s1,12,c1,24
1	s0,141,m0,37,m1,45,m2,16
1	s0,122,c0,109,s0,8
1	s0,106,m0,49,m1,24,m2,60
1	s0,168,s1,25,s2,31,s3,15
1	s0,75,c0,70,s0,94
1	s0,202,c0,37
1	s0,124,m0,33,m1,22,m2,60
1	s0,179,c0,40,m0,20
1	s0,198,c0,2,m0,2,m1,16,m2,21
1	s0,46,c0,122,s0,18,c0,29,s0,1,c0,4,s0,5,c0,14
1	s0,51,c0,16,m0,6,s0,32,c0,38,c1,19,m1,77
1	s0,239
1	s0,66,c0,3,s0,40,c0,16,m0,17,m1,13,m2,20,m3,64
1	s0,205,m0,16,m1,18
1	s0,54,m0,19,m1,56,m2,50,s2,60
1	s0,59,c0,99,m0,1,m1,80
1	s0,239
1	s0,239
1	s0,25,m0,23,m1,14,m2,45,m3,52,m4,80
1	s0,30,c0,7,s0,28,c0,12,s0,33,c0,18,m0,24,m1,31,m2,56
1	s0,59,c0,67,s0,19,m0,9,m1,26,m2,31,m3,28
1	s0,44,m0,195
1	s0,66,c0,34,c1,1,m1,79,s1,42,c1,17
1	s0,31,c0,57,m0,12,s0,9,s1,75,s2,55
1	s0,71,c0,4,m0,44,m1,120
1	s0,136,c0,31,s0,72
1	s0,97,m0,42,m1,12,m2,88
1	s0,77,c0,1,m0,50,m1,36,m2,75
1	s0,61,c0,99,m0,10,m1,31,s1,24,c1,14
1	s0,77,m0,27,m1,135
1	s0,128,m0,38,m1,16,m2,57
1	s0,28,c0,7,s0,86,m0,36,m1,33,m2,49
1	s0,131,c0,59,s0,40,c0,9
1	s0,206,m0,31,m1,2
1	s0,52,c0,9,m0,22,s0,20,m0,34,m1,21,m2,20,m3,46,m4,15
1	s0,52,c0,13,m0,37,s0,89,c0,2,m0,10,m1,36
1	s0,100,c0,8,s0,9,c0,66,s0,17,c0,9,m0,4,m1,26
1	s0,196,c0,43
1	s0,60,c0,62,m0,53,m1,48,m2,16
