group	code
1	s0,81,c0,5,c1,23,c2,130
1	s0,73,c0,11,c1,8,m1,13,m2,12,m3,49,m4,73
1	s0,61,c0,29,c1,20,c2,3,m2,90,m3,36
1	s0,40,c0,11,s0,67,c0,24,c1,6,m1,9,m2,79,s2,3
1	s0,235,c0,4
1	s0,69,c0,54,c1,39,c2,77
1	s0,47,c0,16,s0,4,c0,29,s0,6,c0,74,c1,24,c2,39
1	s0,239
1	s0,239
1	s0,239
1	s0,39,c0,56,s0,28,c0,12,c1,28,c2,6,m2,70
1	s0,239
1	s0,37,c0,12,s0,16,c0,29,m0,38,m1,19,m2,49,m3,39
1	s0,62,c0,36,s0,26,c0,59,s0,56
1	s0,157,c0,15,c1,16,c2,5,s2,46
1	s0,81,c0,45,s0,64,c0,49
1	s0,56,c0,6,s0,4,c0,4,c1,17,m1,10,m2,60,s2,4,c2,23,m2,55
1	s0,90,c0,25,m0,17,m1,29,m2,68,m3,10
1	s0,74,m0,9,m1,40,m2,116
1	s0,22,c0,34,s0,58,c0,52,m0,39,m1,30,m2,4
1	s0,127,m0,54,m1,31,m2,27
1	s0,40,c0,9,c1,16,m1,56,s1,101,c1,17
1	s0,95,c0,144
1	s0,31,c0,60,s0,48,c0,72,s0,12,c0,16
1	s0,69,c0,1,m0,14,m1,49,s1,106
1	s0,135,c0,5,c1,42,m1,37,s1,20
1	s0,114,c0,11,c1,12,m1,12,m2,38,m3,52
1	s0,239
1	s0,41,c0,105,c1,27,c2,66
1	s0,192,c0,47
1	s0,36,c0,89,c1,114
1	s0,54,c0,37,s0,39,c0,36,c1,22,m1,13,m2,38
1	s0,239
1	s0,111,c0,19,c1,34,m1,44,m2,31
1	s0,154,c0,85
1	s0,91,c0,94,c1,21,c2,33
1	s0,86,c0,45,s0,46,s1,22,s2,24,m2,16
1	s0,117,c0,93,m0,21,m1,8
1	s0,166,c0,21,m0,13,m1,26,m2,13
1	s0,65,c0,68,m0,89,m1,17
1	s0,71,c0,101,m0,14,m1,25,m2,21,m3,7
1	s0,30,c0,54,s0,1,c0,21,s0,11,c0,43,c1,18,c2,28,c3,33
1	s0,179,c0,26,c1,34
1	s0,132,c0,10,s0,97
1	s0,71,c0,64,s0,31,c0,22,c1,25,c2,26
1	s0,71,c0,14,m0,99,m1,19,m2,36
1	s0,70,c0,86,s0,15,c0,8,c1,58,m1,2
1	s0,170,c0,39,c1,30
1	s0,94,c0,23,c1,90,c2,18,s2,14
1	s0,78,m0,17,m1,31,m2,18,m3,95,m4,1
1	s0,46,c0,22,c2,27,c3,24,c4,120
1	s0,93,c0,9,s0,41,c0,30,c1,24,c2,42,m2,1
1	s0,42,c0,128,c1,55,c2,14
1	s0,141,c0,48,c1,29,c2,21
1	s0,182,s1,15,s2,42
1	s0,94,c0,12,s0,6,c0,14,s0,2,s1,111
1	s0,7,s0,63,c0,19,s0,62,s1,52,c1,14,c2,22
1	s0,127,c0,24,m0,88
1	s0,42,c0,63,s0,6,c0,13,c1,2,s1,113
1	s0,118,c0,37,s0,2,c0,42,m0,25,m1,15
1	s0,111,c0,82,m0,14,m1,32
1	s0,113,c0,4,s0,29,c0,56,c1,31,c2,6
1	s0,73,c0,13,c1,26,c2,22,s2,11,c2,32,c4,62
1	s0,76,c0,48,s0,88,c0,2,c1,13,c2,12
1	s0,49,c0,1,m0,2,s0,14,c0,23,s0,35,s1,8,m1,39,m2,68
1	s0,199,c0,40
